invoiceKey,invoiceNumber,organization,orgMatch,issueDate,currency,milestone,amountEur,amountRon,tier,confidence,proposedPartNumber,proposedContractRef,amountMatchedOn,trackerYear,issuer,trackerDescription,invoiceServiceText,candidateCount,reason,topCandidates,lineProposals
accounting:BT.R.BIT 122,BT.R.BIT 122,ORANGE ROMANIA SA,exact,2026-01-20,RON,,,14374.64,SCORED,LOW,PHISH-P-L-YY-F-<410>-<12>,18.02.2026,,2026,BSS,Phish Enterprise Fully-Managed Monthly License,"SERVICII CONFORM: PO PO00120051 24/7 SERVICII CONFORM: PO PO00120051 24/7 O1252383 Incident Notification Hotline, Incident Response Readiness Assessment, Traini",41,org exact; score=10 margin=1 on [data final (50d)]; 29 distinct part# near top,"[{""pn"":""PHISH-P-L-YY-F-<410>-<12>"",""score"":10,""on"":[""data final (50d)""],""ref"":""18.02.2026"",""desc"":""Phish Enterprise Fully-Managed Monthly License""},{""pn"":""ORO-TEM-DEV-100"",""score"":9,""on"":[""data final (97d)""],""ref"":"""",""desc"":""Gestionarea modificărilor și solicitările de\nservicii noi""},{""pn"":""RED-PEN-B-E-B-9"",""score"":9,""on"":[""data final (99d)""],""ref"":""04.09.2025"",""desc"":""servicii de pentest""}]",
accounting:BT.R.BIT 123,BT.R.BIT 123,ORANGE ROMANIA SA,exact,2026-01-20,RON,,1500,9242.16,SCORED,LOW,ORO-TEM-DEV-100,,,2025,BSS,Gestionarea modificărilor și solicitările de servicii noi,"SERVICII CONFORM PO00124685 SERVICII CONFORM PO00124685 O1252385 Servicii Incident Response Advance, UP ROMANIA, 1500 EUR+TVA la cursul BNR 5.0921",31,org exact; score=9 margin=0 on [data final (97d)]; 25 distinct part# near top,"[{""pn"":""ORO-TEM-DEV-100"",""score"":9,""on"":[""data final (97d)""],""ref"":"""",""desc"":""Gestionarea modificărilor și solicitările de\nservicii noi""},{""pn"":""RED-PEN-B-E-B-9"",""score"":9,""on"":[""data final (99d)""],""ref"":""04.09.2025"",""desc"":""servicii de pentest""},{""pn"":""ORO-TEM-L-10000"",""score"":8,""on"":[""data final (97d)""],""ref"":"""",""desc"":""licenta anuala fendly""}]",
accounting:BT.R.BIT 124,BT.R.BIT 124,SELGROS CASH & CARRY SRL,exact,2026-01-20,RON,,250,1540.37,SCORED,HIGH,BLUE-IR-OC-5,234/15.11.2022,final,2022,BSS,SERVICII RECURENTE DE SECURITATE INFORMATICA - On-call Incident Response,ANEXA 2 - SERVICII RECURENTE DE SECURITATE ANEXA 2 - SERVICII RECURENTE DE SECURITATE INFORMATICA On-call Incident Response ACT ADITIONAL NR. 1 din 6.11.2023 CO,25,"org exact; score=88 margin=34 on [contract#, amount~final, desc~0.30]; 1 distinct part# near top","[{""pn"":""BLUE-IR-OC-5"",""score"":88,""on"":[""contract#"",""amount~final"",""desc~0.30""],""ref"":""234/15.11.2022"",""desc"":""SERVICII RECURENTE DE SECURITATE INFORMATICA - On-call Incid""},{""pn"":""CONSULTANCY-MISC-10"",""score"":54,""on"":[""contract#"",""desc~0.16""],""ref"":""234/15.11.2022"",""desc"":""SERVICII RECURENTE DE SECURITATE INFORMATICA - Consultancy S""},{""pn"":""RED-AUDIT-A-20"",""score"":53,""on"":[""contract#""],""ref"":""234/15.11.2022"",""desc"":""SERVICII DE SECURITATE INFORMATICA""}]",
accounting:BT.R.BIT 125,BT.R.BIT 125,SELGROS CASH & CARRY SRL,exact,2026-01-20,RON,,500,3080.72,SCORED,HIGH,CONSULTANCY-MISC-10,234/15.11.2022,final,2022,BSS,SERVICII RECURENTE DE SECURITATE INFORMATICA - Consultancy Services,ANEXA 3 - SERVICII RECURENTE DE SECURITATE ANEXA 3 - SERVICII RECURENTE DE SECURITATE INFORMATICA Consultancy Services ACT ADITIONAL NR. 1 din 6.11.2023 CONTRAC,24,"org exact; score=87 margin=33 on [contract#, amount~final, desc~0.27]; 1 distinct part# near top","[{""pn"":""CONSULTANCY-MISC-10"",""score"":87,""on"":[""contract#"",""amount~final"",""desc~0.27""],""ref"":""234/15.11.2022"",""desc"":""SERVICII RECURENTE DE SECURITATE INFORMATICA - Consultancy S""},{""pn"":""BLUE-IR-OC-5"",""score"":54,""on"":[""contract#"",""desc~0.16""],""ref"":""234/15.11.2022"",""desc"":""SERVICII RECURENTE DE SECURITATE INFORMATICA - On-call Incid""},{""pn"":""RED-AUDIT-A-20"",""score"":53,""on"":[""contract#""],""ref"":""234/15.11.2022"",""desc"":""SERVICII DE SECURITATE INFORMATICA""}]",
accounting:BT.R.BIT 126,BT.R.BIT 126,"SCA ""ZAMFIRESCU RACOTI VASILE AND PARTNERS """,none,2026-01-20,RON,,1150,7085.65,UNRESOLVED,NONE,,,,,,,"SERVICII CONTRACT NR. 284/29.01.2024 SERVICII CONTRACT NR. 284/29.01.2024 ANEXA 1 - SERVICII RECURENTE DE SECURITATE, 1150 EUR+TVA la cursul BNR 5.0921",0,org not found in tracker,[],
accounting:BT.R.BIT 127,BT.R.BIT 127,NESTLERS & PARTNERS SRL,exact,2026-01-20,RON,,500,3080.72,SCORED,HIGH,BLUE-MDR-C-5,Nr. 273/02.10.2023,final,2024,BSS,servicii de MDR,"SERVICII CONTRACT 273/02.10.2023 SERVICII CONTRACT 273/02.10.2023 ACT ADITIONAL NR. 1 DIN 19.03.2024, 500 EUR+TVA la cursul BNR 5.0921",3,"org exact; score=82 margin=0 on [contract#, amount~final]; 1 distinct part# near top","[{""pn"":""BLUE-MDR-C-5"",""score"":82,""on"":[""contract#"",""amount~final""],""ref"":""Nr. 273/02.10.2023"",""desc"":""servicii de MDR""},{""pn"":""BLUE-MDR-C-5"",""score"":82,""on"":[""contract#"",""amount~final""],""ref"":""Nr. 273/02.10.2023"",""desc"":""servicii de MDR""},{""pn"":""RED-PEN-B-E-B-5"",""score"":51,""on"":[""contract#""],""ref"":""273/02.10.2023"",""desc"":""servicii de pentest""}]",
accounting:BT.R.BIT 128,BT.R.BIT 128,MILLENIUM PRO DESIGN SRL,exact,2026-01-20,RON,,1800,11090.59,SCORED,HIGH,BLUE-MDR-C-12,Act aditional nr. 1 din 21.3.2025 la contractul Nr. 325/15.1.2025,final,2025,BSS,servicii de MDR,SERVICII RECURENTE DE SECURITATE INFORMATICA SERVICII RECURENTE DE SECURITATE INFORMATICA Conform Anexa 1 la Contractul de prestari servicii nr. 325 din 31.3.20,3,"org exact; score=84 margin=30 on [contract#, amount~final, data final (265d)]; 1 distinct part# near top","[{""pn"":""BLUE-MDR-C-12"",""score"":84,""on"":[""contract#"",""amount~final"",""data final (265d)""],""ref"":""Act aditional nr. 1 din 21.3.2025 la con"",""desc"":""servicii de MDR""},{""pn"":""BLUE-IR-5"",""score"":54,""on"":[""contract#"",""data avans (362d)""],""ref"":""Nr. 325/15.1.2025"",""desc"":""servicii de investigatie""},{""pn"":""RED-PEN-B-I-B-50"",""score"":54,""on"":[""contract#"",""data avans (362d)""],""ref"":""Nr. 325/15.1.2025"",""desc"":""servicii de pentest""}]",
accounting:BT.R.BIT 129,BT.R.BIT 129,GRAFTEX PRODCOM SRL,exact,2026-01-20,RON,,1100,6777.59,DETERMINISTIC,HIGH,BLUE-MDR-C-6,Contract cadru de prestari servicii nr. 334 din 31.3.2025,,2025,BSS,servicii de MDR,SERVICII RECURENTE DE SECURITATE INFORMATICA SERVICII RECURENTE DE SECURITATE INFORMATICA Conform Anexa 1 la Contractul de prestari servicii nr. 334 din 31.3.20,1,org exact; unique part# via contract 334,"[{""pn"":""BLUE-MDR-C-6"",""score"":100,""on"":[""contract#""],""ref"":""Contract cadru de prestari servicii nr. "",""desc"":""servicii de MDR""}]",
accounting:BT.R.BIT 130,BT.R.BIT 130,ART & CRAFT DESIGN SRL,exact,2026-01-20,RON,,400,2464.58,DETERMINISTIC,HIGH,BLUE-MDR-C-6,Contract cadru de prestari servicii nr. 335 din 31.3.2025,,2025,BSS,servicii de MDR,SERVICII RECURENTE DE SECURITATE INFORMATICA SERVICII RECURENTE DE SECURITATE INFORMATICA Conform Anexa 1 la Contractul de prestari servicii nr. 335 din 31.3.20,1,org exact; unique part# via contract 335,"[{""pn"":""BLUE-MDR-C-6"",""score"":100,""on"":[""contract#""],""ref"":""Contract cadru de prestari servicii nr. "",""desc"":""servicii de MDR""}]",
accounting:BT.R.BIT 131,BT.R.BIT 131,PRIMONET RO SRL,exact,2026-01-20,RON,,500,3080.72,DETERMINISTIC,HIGH,BLUE-MDR-C-5,332/3.3.2025,,2025,BSS,servicii de MDR,"SERVICII RECURENTE DE SECURITATE INFORMATICA SERVICII RECURENTE DE SECURITATE INFORMATICA Conform Contractul nr. 332/3.3.2025, 500 EUR+TVA la cursul BNR 5.0921",2,org exact; unique part# via contract 332,"[{""pn"":""BLUE-MDR-C-5"",""score"":100,""on"":[""contract#""],""ref"":""332/3.3.2025"",""desc"":""servicii de MDR""},{""pn"":""BLUE-MDR-C-5"",""score"":100,""on"":[""contract#""],""ref"":""332/3.3.2025"",""desc"":""servicii de MDR""}]",
accounting:BT.R.BIT 132,BT.R.BIT 132,DECO CENTER SRL,none,2026-01-20,RON,,344.25,2121.08,UNRESOLVED,NONE,,,,,,,SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE DE SECURITATE INFORMATICA la contractul NR. 880/13.08.2025 / NR. 353/13,0,org not found in tracker,[],
accounting:BT.R.BIT 133,BT.R.BIT 133,LAMAJOLE S.R.L.,none,2026-01-20,RON,,344.25,2121.08,UNRESOLVED,NONE,,,,,,,SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE DE SECURITATE INFORMATICA la contractul NR. 1022/13.08.2025 / NR. 1022/,0,org not found in tracker,[],
accounting:BT.R.BIT 134,BT.R.BIT 134,MENDOLA PRO SRL,none,2026-01-20,RON,,344.25,2121.08,UNRESOLVED,NONE,,,,,,,SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE DE SECURITATE INFORMATICA la contractul NR. 1223/13.08.2025 / NR. 352/1,0,org not found in tracker,[],
accounting:BT.R.BIT 135,BT.R.BIT 135,ROSECO SRL,none,2026-01-20,RON,,344.25,2121.08,UNRESOLVED,NONE,,,,,,,SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE DE SECURITATE INFORMATICA la contractul NR. 133/13.8.2025 / Nr. 355/13.,0,org not found in tracker,[],
accounting:BT.R.BIT 136,BT.R.BIT 136,DIGITIZE TECH S.R.L.,exact,2026-01-20,RON,,,15125,SCORED,LOW,BLUE-MDR-C-10,Contract de furnizare servicii DT25090101/1.9.2025,,2025,BSS,servicii de MDR,"SERVICII RECURENTE CONFORM ANEXA 1 SERVICII RECURENTE CONFORM ANEXA 1 Servicii de monitorizare SOC, conform anexe 1 la Contractul nr. DT25090101/1.09.2025",2,org exact; score=10 margin=0 on [data final (113d)]; 2 distinct part# near top,"[{""pn"":""BLUE-MDR-C-10"",""score"":10,""on"":[""data final (113d)""],""ref"":""Contract de furnizare servicii DT2509010"",""desc"":""servicii de MDR""},{""pn"":""RED-VA-I-B-100"",""score"":10,""on"":[""data final (113d)""],""ref"":""Contract de furnizare servicii DT2509010"",""desc"":""servicii de VA""}]",
accounting:BT.BIT 1012,BT.BIT 1012,ORANGE ROMANIA SA,exact,2026-01-21,RON,,1875,23109.04,SCORED,LOW,CONSULTANCY-MISC-32,27.05.2025,final,2025,BSS,servicii de consultanta,SERVICII SUPORT TEM L2/L3 DATA DE LIVRARE: 31-11-2025 SERVICII SUPORT TEM L2/L3 DATA DE LIVRARE: 31-11-2025 PO00112619( 1.875 euro+TVA la cursul BNR) | SERVICII,60,"org exact; score=35 margin=3 on [amount~final, data final (236d)]; 3 distinct part# near top","[{""pn"":""CONSULTANCY-MISC-32"",""score"":35,""on"":[""amount~final"",""data final (236d)""],""ref"":""27.05.2025"",""desc"":""servicii de consultanta""},{""pn"":""ORO-TEM-SUPPORT-50-12"",""score"":32,""on"":[""amount~final""],""ref"":""PO 00025528"",""desc"":""tem support""},{""pn"":""ORO-TEM-DEV-100"",""score"":31,""on"":[""amount~final""],""ref"":""PO 40407868"",""desc"":""multiple services""}]","[{""service"":""SERVICII SUPORT TEM L2/L3 DATA DE LIVRARE: 31-11-2025 | SERV"",""partNumber"":""ORO-TEM-SUPPORT-50-12"",""score"":32,""on"":[""amount~final""]},{""service"":""SERVICII SUPORT TEM L2/L3 DATA DE LIVRARE: 31-12-2025 | SERV"",""partNumber"":""ORO-TEM-SUPPORT-50-12"",""score"":32,""on"":[""amount~final""]}]"
accounting:BT.BIT 1013,BT.BIT 1013,MAIB IFN S.A.,exact,2026-01-26,RON,,8320,51285.34,DETERMINISTIC,HIGH,RED-PEN-B-E-B-13,CONTRACT-CADRU DE PRESTARI SERVICII NR. 362/22.9.2025,,2025,BSS,servicii de pentest,Servicii de penetration testing conform Anexa 1 Servicii de penetration testing conform Anexa 1 la CONTRACT-CADRU DE PRESTARI SERVICII NR. 362/22.9.2025( 8320 E,1,org exact; unique part# via contract 362,"[{""pn"":""RED-PEN-B-E-B-13"",""score"":100,""on"":[""contract#""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de pentest""}]",
accounting:BT.BIT 1014,BT.BIT 1014,CERTSIGN SA,exact,2026-01-26,RON,,15122.33,77037.68,SCORED,MEDIUM,,Nr. 178/19.01.2021 45/B77B/21013 C,,2021,BSS,-,"Servicii penetration testing si evaluarea vulnerabilitatlor Servicii penetration testing si evaluarea vulnerabilitatlor informatice cu metodologia din contract,",11,org exact; score=50 margin=35 on [contract#]; 0 distinct part# near top,"[{""pn"":"""",""score"":50,""on"":[""contract#""],""ref"":""Nr. 178/19.01.2021 45/B77B/21013 C"",""desc"":""-""},{""pn"":""CYBEREDU-MISC"",""score"":15,""on"":[""data final (4d)""],""ref"":"""",""desc"":""""},{""pn"":""CYBEREDU-MISC"",""score"":15,""on"":[""data final (4d)""],""ref"":"""",""desc"":""""}]",
accounting:BT.BIT 1015,BT.BIT 1015,CERTSIGN SA,exact,2026-01-26,RON,,1452,7396.92,SCORED,MEDIUM,,Nr. 178/19.01.2021 45/B77B/21013 C,,2021,BSS,-,"Servicii penetration testing si evaluarea vulnerabilitatlor Servicii penetration testing si evaluarea vulnerabilitatlor informatice cu metodologia din contract,",12,org exact; score=50 margin=28 on [contract#]; 0 distinct part# near top,"[{""pn"":"""",""score"":50,""on"":[""contract#""],""ref"":""Nr. 178/19.01.2021 45/B77B/21013 C"",""desc"":""-""},{""pn"":""RED-PEN-S-B-3"",""score"":22,""on"":[""amount~avans""],""ref"":""NR. 1 DIN 15.05.2020"",""desc"":""pentest 3 aplicatii""},{""pn"":""CYBEREDU-MISC"",""score"":15,""on"":[""data final (4d)""],""ref"":"""",""desc"":""""}]",
accounting:BT.BIT 1016,BT.BIT 1016,PLURIDIO SRL,exact,2026-01-26,RON,,1425,8783.85,SCORED,MEDIUM,BLUE-MDR-I,CONTRACT-CADRU DE PRESTARI SERVICII NR. 373/4.12.2025,avans,2026,BSS,servicii de mdr,Servicii de instalare conform ANEXA 1 Servicii de instalare conform ANEXA 1 – SERVICII RECURENTE DE SECURITATE INFORMATICA la Contractul NR. 373/4.12.2025( 1425,3,"org exact; score=96 margin=8 on [contract#, amount~avans, data avans (0d)]; 3 distinct part# near top","[{""pn"":""BLUE-MDR-I"",""score"":96,""on"":[""contract#"",""amount~avans"",""data avans (0d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""},{""pn"":""CONSULTANCY-MISC-20"",""score"":88,""on"":[""contract#"",""amount~avans"",""data avans (9d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de training""},{""pn"":""BLUE-MDR-C-65"",""score"":88,""on"":[""contract#"",""amount~final"",""data est. close (10d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""}]",
accounting:BT.BIT 1017,BT.BIT 1017,PLURIDIO SRL,exact,2026-01-26,RON,storno,1425,-7259.38,SCORED,MEDIUM,BLUE-MDR-I,CONTRACT-CADRU DE PRESTARI SERVICII NR. 373/4.12.2025,avans,2026,BSS,servicii de mdr,Servicii de instalare conform ANEXA 1 Servicii de instalare conform ANEXA 1 – SERVICII RECURENTE DE SECURITATE INFORMATICA la Contractul NR. 373/4.12.2025( 1425,3,"org exact; score=96 margin=8 on [contract#, amount~avans, data avans (0d)]; 3 distinct part# near top; storno","[{""pn"":""BLUE-MDR-I"",""score"":96,""on"":[""contract#"",""amount~avans"",""data avans (0d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""},{""pn"":""CONSULTANCY-MISC-20"",""score"":88,""on"":[""contract#"",""amount~avans"",""data avans (9d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de training""},{""pn"":""BLUE-MDR-C-65"",""score"":88,""on"":[""contract#"",""amount~final"",""data est. close (10d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""}]",
accounting:BT.BIT 1018,BT.BIT 1018,PLURIDIO SRL,exact,2026-01-26,RON,,1425,8783.85,SCORED,MEDIUM,BLUE-MDR-I,CONTRACT-CADRU DE PRESTARI SERVICII NR. 373/4.12.2025,avans,2026,BSS,servicii de mdr,Servicii de instalare conform ANEXA 1 Servicii de instalare conform ANEXA 1 – SERVICII RECURENTE DE SECURITATE INFORMATICA la Contractul NR. 373/4.12.2025( 1425,3,"org exact; score=96 margin=8 on [contract#, amount~avans, data avans (0d)]; 3 distinct part# near top","[{""pn"":""BLUE-MDR-I"",""score"":96,""on"":[""contract#"",""amount~avans"",""data avans (0d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""},{""pn"":""CONSULTANCY-MISC-20"",""score"":88,""on"":[""contract#"",""amount~avans"",""data avans (9d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de training""},{""pn"":""BLUE-MDR-C-65"",""score"":88,""on"":[""contract#"",""amount~final"",""data est. close (10d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""}]",
accounting:BT.BIT 1019,BT.BIT 1019,PLURIDIO SRL,exact,2026-01-27,RON,storno,1425,-7259.38,SCORED,MEDIUM,BLUE-MDR-I,CONTRACT-CADRU DE PRESTARI SERVICII NR. 373/4.12.2025,avans,2026,BSS,servicii de mdr,Servicii de instalare conform ANEXA 1 Servicii de instalare conform ANEXA 1 – SERVICII RECURENTE DE SECURITATE INFORMATICA la Contractul NR. 373/4.12.2025( 1425,3,"org exact; score=96 margin=8 on [contract#, amount~avans, data avans (1d)]; 3 distinct part# near top; storno","[{""pn"":""BLUE-MDR-I"",""score"":96,""on"":[""contract#"",""amount~avans"",""data avans (1d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""},{""pn"":""CONSULTANCY-MISC-20"",""score"":88,""on"":[""contract#"",""amount~avans"",""data avans (8d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de training""},{""pn"":""BLUE-MDR-C-65"",""score"":88,""on"":[""contract#"",""amount~final"",""data est. close (9d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""}]",
accounting:BT.BIT 1020,BT.BIT 1020,PLURIDIO SRL,exact,2026-01-27,RON,avans,1425,8786.78,SCORED,MEDIUM,BLUE-MDR-I,CONTRACT-CADRU DE PRESTARI SERVICII NR. 373/4.12.2025,avans,2026,BSS,servicii de mdr,Avans Servicii de instalare conform ANEXA 1 Avans Servicii de instalare conform ANEXA 1 – SERVICII RECURENTE DE SECURITATE INFORMATICA la Contractul NR. 373/4.1,3,"org exact; score=102 margin=8 on [contract#, amount~avans, data avans (1d)]; 2 distinct part# near top; avans","[{""pn"":""BLUE-MDR-I"",""score"":102,""on"":[""contract#"",""amount~avans"",""data avans (1d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""},{""pn"":""CONSULTANCY-MISC-20"",""score"":94,""on"":[""contract#"",""amount~avans"",""data avans (8d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de training""},{""pn"":""BLUE-MDR-C-65"",""score"":88,""on"":[""contract#"",""amount~final"",""data est. close (9d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""}]",
accounting:BT.BIT 1021,BT.BIT 1021,INSIGHTS ENTERPRISE SRL,exact,2026-01-29,RON,avans,6050,37305.27,SCORED,MEDIUM,RED-PEN-S-WB-1,ACT ADITIONAL NR. 3 DIN 28.1.2026,avans,2026,BSS,servicii de pentest,Avans conform Act Aditional nr. 3 din 28.1.2026 Avans conform Act Aditional nr. 3 din 28.1.2026 la CONTRACT DE PRESTARI SERVICII Nr. 1/2022 (6.050 euro+TVA la c,3,"org exact; score=52 margin=33 on [amount~avans, data avans (0d)]; 1 distinct part# near top; avans","[{""pn"":""RED-PEN-S-WB-1"",""score"":52,""on"":[""amount~avans"",""data avans (0d)""],""ref"":""ACT ADITIONAL NR. 3 DIN 28.1.2026"",""desc"":""servicii de pentest""},{""pn"":""RED-PEN-S-WB-1"",""score"":19,""on"":[""amount~avans""],""ref"":""ACT ADITIONAL NR. 2 DIN 3.12.2024"",""desc"":""servicii de pentest""},{""pn"":""RED-PEN-S-WB-1"",""score"":1,""on"":[],""ref"":""Nr. 1/2022"",""desc"":""servicii de pentest""}]",
accounting:BT.BIT 1022,BT.BIT 1022,CERTSIGN SA,exact,2026-01-30,RON,,21712,133871.79,DETERMINISTIC,HIGH,CYBEREDU-RUN-EX-1,NR.45/B77A/20166C,,2020,BSS,CTF Infrastructure provision and support for ECSC participant countries,SERVICII CONFORM CONTRACT nr. 45/B77A/25075.02C din SERVICII CONFORM CONTRACT nr. 45/B77A/25075.02C din 27.05.2025 si a comenzii nr 3 din 26.11.2025( 21712.00 e,1,org exact; unique part# via contract 45,"[{""pn"":""CYBEREDU-RUN-EX-1"",""score"":100,""on"":[""contract#""],""ref"":""NR.45/B77A/20166C"",""desc"":""CTF Infrastructure provision and support for ECSC participan""}]",
accounting:BT.BIT 1023,BT.BIT 1023,CERTSIGN SA,exact,2026-01-30,RON,,37872,233511.06,SCORED,LOW,BLUE-IR-30,,final,2026,BSS,,4 traininguri conform ctr 45/B77A/25075.02C din 27.05.2025 4 traininguri conform ctr 45/B77A/25075.02C din 27.05.2025 si a comenzii nr 2 din 23.10.2025( 37872 e,8,"org exact; score=27 margin=7 on [amount~final, data final (3d)]; 3 distinct part# near top","[{""pn"":""BLUE-IR-30"",""score"":27,""on"":[""amount~final"",""data final (3d)""],""ref"":"""",""desc"":""""},{""pn"":""CYBEREDU-MISC"",""score"":20,""on"":[""amount~final"",""data final (59d)""],""ref"":"""",""desc"":""""},{""pn"":""CONSULTANCY-MISC-80"",""score"":20,""on"":[""amount~final"",""data avans (60d)""],""ref"":"""",""desc"":""""}]",
accounting:BT.BIT 1024,BT.BIT 1024,CERTSIGN SA,exact,2026-02-02,RON,,49776,306932.8,DETERMINISTIC,HIGH,CYBEREDU-RUN-EX-1,NR.45/B77A/20166C,,2020,BSS,CTF Infrastructure provision and support for ECSC participant countries,"Comanda 5 - Incident Management Comanda 5 - Incident Management Contract nr. 45/B77A/25075.02( 49,776.00 euro + tva la cursul BNR)",1,org exact; unique part# via contract 45,"[{""pn"":""CYBEREDU-RUN-EX-1"",""score"":100,""on"":[""contract#""],""ref"":""NR.45/B77A/20166C"",""desc"":""CTF Infrastructure provision and support for ECSC participan""}]",
accounting:BT.BIT 1025,BT.BIT 1025,TOTEM COMMUNICATION SRL,exact,2026-02-04,RON,avans,2600,16028.87,DETERMINISTIC,HIGH,RED-PEN-B-E-B-8,CONTRACT-CADRU DE PRESTARI SERVICII Nr. 372/2.12.2025,,2026,BSS,servicii de pentest,Avans conform **ANEXA 1 Avans conform **ANEXA 1 – SERVICII PUNCTUALE DE SECURITATE INFORMATICA la Contract Nr. 372/2.12.2025**( 2.600 euro+TVA la cursul BNR),1,org exact; unique part# via contract 372; avans,"[{""pn"":""RED-PEN-B-E-B-8"",""score"":100,""on"":[""contract#""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII Nr. "",""desc"":""servicii de pentest""}]",
accounting:BT.BIT 1026,BT.BIT 1026,PLURIDIO SRL,exact,2026-02-04,RON,avans,1500,9247.43,SCORED,HIGH,CONSULTANCY-MISC-20,CONTRACT-CADRU DE PRESTARI SERVICII NR. 373/4.12.2025,avans,2026,BSS,servicii de training,Avans conform ANEXA 2 Avans conform ANEXA 2 – SERVICII PUNCTUALE DE SECURITATE INFORMATICA la CONTRACT NR. 373/4.12.2025( 1.500 euro+TVA la cursul BNR),3,"org exact; score=102 margin=14 on [contract#, amount~avans, data avans (0d)]; 1 distinct part# near top; avans","[{""pn"":""CONSULTANCY-MISC-20"",""score"":102,""on"":[""contract#"",""amount~avans"",""data avans (0d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de training""},{""pn"":""BLUE-MDR-C-65"",""score"":88,""on"":[""contract#"",""amount~final"",""data est. close (1d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""},{""pn"":""BLUE-MDR-I"",""score"":84,""on"":[""contract#"",""amount~avans"",""data avans (9d)""],""ref"":""CONTRACT-CADRU DE PRESTARI SERVICII NR. "",""desc"":""servicii de mdr""}]",
accounting:BT.BIT 1027,BT.BIT 1027,TIMESAFE SRL,exact,2026-02-11,RON,,14000,86300.83,DETERMINISTIC,HIGH,RED-PEN-S-G-10,201/13.09.2021,,2021,BSS,pentest aplicatie,"Servicii conform ACT ADITIONAL NR. 4 Servicii conform ACT ADITIONAL NR. 4 DIN 03.02.2026 CONTRACT DE PRESTARI SERVICII Nr. 201/13.09.2021 ( 14,000 EURO + TVA la",1,org exact; unique part# via contract 201,"[{""pn"":""RED-PEN-S-G-10"",""score"":100,""on"":[""contract#""],""ref"":""201/13.09.2021"",""desc"":""pentest aplicatie""}]",
